0.819094	0.808671	0.826353	0.814839	
0.819559	0.80825	0.826764	0.81446	
0.821748	0.807836	0.829122	0.814234	
0.823527	0.80564	0.829194	0.813789	
0.825121	0.806521	0.832536	0.813178	
0.825196	0.805847	0.832649	0.812565	
0.825607	0.804981	0.833139	0.811802	
0.827409	0.805261	0.835024	0.812223	
0.828569	0.804068	0.836418	0.812429	
0.828175	0.803819	0.835746	0.810841	
0.831392	0.803731	0.839227	0.811959	
0.831187	0.803984	0.839012	0.811429	
0.830239	0.80327	0.837893	0.810539	
0.831097	0.803216	0.83912	0.810871	
0.832286	0.803219	0.840336	0.810916	
0.833902	0.803207	0.841972	0.81119	
0.832823	0.803018	0.840657	0.810638	
0.833668	0.80306	0.841688	0.810876	
0.835658	0.803341	0.843812	0.811307	
0.832656	0.803123	0.840594	0.810847	
0.83269	0.803095	0.840676	0.810866	
0.834217	0.803436	0.842138	0.811153	
0.834264	0.803799	0.84238	0.811711	
0.832823	0.804321	0.840825	0.812104	
0.834431	0.804645	0.84229	0.812294	
0.831795	0.805008	0.83952	0.812497	
0.831081	0.805862	0.838544	0.81307	
0.83369	0.807239	0.841405	0.814714	
0.831475	0.80922	0.839018	0.816511	
0.832835	0.80997	0.840408	0.817308	
0.832102	0.811408	0.841158	0.81849	
0.831457	0.813284	0.840294	0.821843	
0.834057	0.815291	0.840848	0.821941	
0.835706	0.817824	0.842622	0.8246	
0.834011	0.821512	0.842679	0.828	
0.836089	0.823251	0.842312	0.831365	
0.836695	0.827336	0.842931	0.833453	
0.838273	0.829459	0.846554	0.837497	
0.839431	0.834515	0.847403	0.840166	
0.842857	0.837833	0.84845	0.845421	
0.845468	0.842235	0.850901	0.84755	
0.845713	0.84735	0.853339	0.852524	
0.848744	0.849694	0.856181	0.856815	
0.851136	0.855252	0.858626	0.860334	
0.85286	0.860018	0.85988	0.866686	
0.85771	0.865027	0.864941	0.869906	
0.860131	0.870415	0.866771	0.874704	
0.864542	0.873717	0.871253	0.880026	
0.866718	0.878759	0.873506	0.883311	
0.870789	0.884689	0.877275	0.888933	
0.874577	0.890115	0.880877	0.89589	
0.87793	0.899558	0.883861	0.903303	
0.881516	0.899577	0.88774	0.903667	
0.886353	0.907007	0.892284	0.910768	
0.889356	0.912679	0.895278	0.916451	
0.893409	0.915878	0.899394	0.919642	
0.897337	0.921868	0.90315	0.925434	
0.902097	0.92876	0.906843	0.932273	
0.905254	0.930732	0.910757	0.934855	
0.90907	0.933526	0.914049	0.937331	
0.913346	0.942469	0.917776	0.946112	
0.916386	0.943005	0.921688	0.946879	
0.919583	0.944965	0.925028	0.949024	
0.923211	0.950862	0.928376	0.95448	
0.926949	0.95707	0.932184	0.960742	
0.930854	0.964071	0.935558	0.966767	
